codigo_barra;nome;nome_fabricante;descricao_categoria;nome_tamanho;nome_cor;cod_ncm;dsc_forma_aquisicao;dsc_origem_mercadoria;dsc_tipo_tributacao_ipi;dsc_unidade_medida
1;COQUETELEIRA - PRO CORPS;PRO CORPS;;700ml;;39233000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;un
9;COQUETELEIRA 700ML PRO CORPS;PRO CORPS;COQUETELEIRA;;TRANSPARENTE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550802263;CREATINA PURA PRO CORPS;PRO CORPS;CREATINA;200g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801945;FORCE MASS PRO CORPS;PRO CORPS;HIPERCAL��RICO;3Kg;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801952;FORCE MASS PRO CORPS;PRO CORPS;HIPERCAL��RICO;3Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801969;FORCE MASS PRO CORPS;PRO CORPS;HIPERCAL��RICO;3Kg;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801310;FORCE PROTEIN PRO CORPS;PRO CORPS;WHEY PROTEIN;1,8Kg;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550802065;FORCE PROTEIN PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801327;FORCE PROTEIN PRO CORPS;PRO CORPS;WHEY PROTEIN;1,8Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550802072;FORCE PROTEIN PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801341;FORCE PROTEIN PRO CORPS;PRO CORPS;WHEY PROTEIN;1,8Kg;CHOCOLATE BRANCO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550802096;FORCE PROTEIN PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;CHOCOLATE BRANCO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801358;FORCE PROTEIN PRO CORPS;PRO CORPS;WHEY PROTEIN;1,8Kg;MARACUJ́;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550802102;FORCE PROTEIN PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;MARACUJ́;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801334;FORCE PROTEIN PRO CORPS;PRO CORPS;WHEY PROTEIN;1,8Kg;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550802089;FORCE PROTEIN PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550802256;GLUTAMINA PRO CORPS;PRO CORPS;GLUTAMINA;250g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801754;GOLD GAINERS PRO PRO CORPS;PRO CORPS;HIPERCAL��RICO;3Kg;ABACATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801723;GOLD GAINERS PRO PRO CORPS;PRO CORPS;HIPERCAL��RICO;3Kg;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801730;GOLD GAINERS PRO PRO CORPS;PRO CORPS;HIPERCAL��RICO;3Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801747;GOLD GAINERS PRO PRO CORPS;PRO CORPS;HIPERCAL��RICO;3Kg;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801891;GOOD NIGHT PROTEIN PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;MARACUJ́;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550802980;HYDROXYCORE;PRO CORPS;;60 caps;;21069030;Adquirida de Terceiros;Nacional;;
7899550801938;IGNITION PRO CORPS;PRO CORPS;INTRA TREINO;900g;UVA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550803093;IMPACT WHEY PROTEIN BAUNILHA - PRO CORPS;PRO CORPS;WHEY PROTEIN;1,8Kg;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;;
7899550803109;IMPACT WHEY PROTEIN CHOCOLATE - PRO CORPS;PRO CORPS;;1,8Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;;
7899550803116;IMPACT WHEY PROTEIN MORANGO - PRO CORPS;PRO CORPS;;1,8Kg;MORANGO;21069030;Adquirida de Terceiros;Nacional;;
7899550803086;L-CARNITINA 3000;PRO CORPS;;60TB;;21069030;Adquirida de Terceiros;Nacional;;
12;LUVA EVA PRO CORPS;PRO CORPS;LUVAS;;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550802881;M-TOR 100% LEUCINE NA NATURAL - PRO CORPS;PRO CORPS;;100g;;21069030;Adquirida de Terceiros;Nacional;;
7899550802942;M-TOR LEUCINE  UVA - PRO CORPS;PRO CORPS;;100g;UVA;21069030;Adquirida de Terceiros;Nacional;;
;OMEGA 3 - PRO CORPS;PRO CORPS;;60 caps;;21069030;;Nacional;;
7899550801778;PRO SKIN  - PRO CORPS;PRO CORPS;;200g;UVA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
;PRO SKIN - PRO CORPS;PRO CORPS;;200g;ABACAXI;21069030;;Nacional;;
7899550801877;PROTEKITA PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;PA��OCA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801204;PROTELO C/ AVELA PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550803000;PSIKOPATA   LIM��O  - PRO CORPS;PRO CORPS;PRE TREINO;250g;LIM��O;21069030;Adquirida de Terceiros;Nacional;;
;PSIKOPATA  UVA - PRO CORPS;PRO CORPS;PRE TREINO;250g;UVA;21069030;Adquirida de Terceiros;Nacional;;
;SIX PRO 1,8KG BAUNILHA - PRO CORPS;PRO CORPS;;1,8Kg;BAUNILHA;21069030;;Nacional;;
;SIX PRO 1,8KG CHOCO BRANCO - PRO CORPS;PRO CORPS;;1,8Kg;CHOCOLATE BRANCO;21069030;;Nacional;;
;SIX PRO 1,8KG CHOCOLATE - PRO CORPS;PRO CORPS;;1,8Kg;CHOCOLATE;21069030;;Nacional;;
;SIX PRO 1,8KG MORANGO- PRO CORPS;PRO CORPS;;1,8Kg;MORANGO;21069030;;Nacional;;
7899550801112;SIX PRO PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801129;SIX PRO PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801150;SIX PRO PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;CHOCOLATE BRANCO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801136;SIX PRO PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550800603;ULTIMATE BCAA PRO CORPS;PRO CORPS;BCAA;250g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801501;VITACORPS  AZ - PRO CORPS;PRO CORPS;;60 caps;;21069030;Adquirida de Terceiros;Nacional;;
7899550800610;WAXY MAIZE PRO CORPS;PRO CORPS;WAXY MAIZE;1,5Kg;ORIGINAL;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550802850;WHEY 100% (HIPER CONCENTRADO) BAUNILHA - PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;;
7899550802959;WHEY 100% (HIPER CONCENTRADO) BAUNILHA - PRO CORPS;PRO CORPS;;2kg;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;;
7899550802867;WHEY 100% (HIPER CONCENTRADO) CHOCOLATE - PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;;
7899550802966;WHEY 100% (HIPER CONCENTRADO) CHOCOLATE - PRO CORPS;PRO CORPS;;2kg;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;;
7899550802874;WHEY 100% (HIPER CONCENTRADO) MORAGO - PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;MORANGO;21069030;;Nacional;;
7899550802973;WHEY 100% (HIPER CONCENTRADO) MORANGO - PRO CORPS;PRO CORPS;WHEY PROTEIN;2kg;MORANGO;21069030;Adquirida de Terceiros;Nacional;;
7899550801013;WHEY BETA 4 PROTEIN - PRO CORPS;PRO CORPS;WHEY PROTEIN;2kg;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550801020;WHEY BETA 4 PROTEIN - PRO CORPS;PRO CORPS;WHEY PROTEIN;2Kg;MORANGO;21069030;;Nacional;;
7899550800139;WOMAN PRO WHEY PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550800146;WOMAN PRO WHEY PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7899550800153;WOMAN PRO WHEY PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
;WOMAN PROTEIN  - PRO CORPS;PRO CORPS;;900g;baunilha;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
;WOMAN PROTEIN - PRO CORPS;PRO CORPS;;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
;WOMAN PROTEIN - PRO CORPS;PRO CORPS;;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
;WOMAN PROTEIN - PRO CORPS;PRO CORPS;WHEY PROTEIN;900g;CHOCOLATE BRANCO;21069030;;Nacional;;
7896438203921;100% PURE WHEY PROBIOTICA;PROBIOTICA;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438203914;100% PURE WHEY PROBIOTICA;PROBIOTICA;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438203877;100% PURE WHEY PROBIOTICA;PROBIOTICA;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438203396;ALBUMINA PROBIOTICA;PROBIOTICA;ALBUMINA;500g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438203389;ALBUMINA PROBIOTICA;PROBIOTICA;ALBUMINA;500g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438203372;ALBUMINA PROBIOTICA;PROBIOTICA;ALBUMINA;500g;MOR C/ BANANA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438203402;ALBUMINA PROBIOTICA;PROBIOTICA;ALBUMINA;500g;ORIGINAL;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438207356;CREATINA CREAPURE - PROBIOTICA;PROBIOTICA;;400g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438206038;GENETIC NITRO PACK PROBIOTICA;PROBIOTICA;PACK;44 pks;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438201378;MASSA 3200 ANTICATABOLICA 3KG - PROBIOTICA;PROBIOTICA;;3Kg;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438201347;MASSA 3200 ANTICATABOLICA 3KG - PROBIOTICA;PROBIOTICA;;3Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438207363;MASSA MONSTER BLACK PROBIOTICA;PROBIOTICA;HIPERCAL��RICO;3Kg;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438207387;MASSA MONSTER BLACK PROBIOTICA;PROBIOTICA;HIPERCAL��RICO;3Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438207370;MASSA MONSTER BLACK PROBIOTICA;PROBIOTICA;HIPERCAL��RICO;3Kg;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438202405;MASSA NITRO NO2 PROBIOTICA;PROBIOTICA;HIPERCAL��RICO;3Kg;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438202399;MASSA NITRO NO2 PROBIOTICA;PROBIOTICA;HIPERCAL��RICO;3Kg;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438202382;MASSA NITRO NO2 PROBIOTICA;PROBIOTICA;HIPERCAL��RICO;3Kg;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438200340;MCT POWDER 200G - PROBIOTICA;PROBIOTICA;;200g;;21069030;Adquirida de Terceiros;Nacional;;
7896438204201;MEGABOLIC SUP NO2 PROBIOTICA;PROBIOTICA;PACK;30 pks;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438205840;MONSTER EXT BLACK PROBIOTICA;PROBIOTICA;PACK;44 pks;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438204935;MONSTER NITRO PACK NO2 PROBIOTICA;PROBIOTICA;PACK;44 pks;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438205604;PRO PURE WHEY PROBIOTICA;PROBIOTICA;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438205581;PRO PURE WHEY PROBIOTICA;PROBIOTICA;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438205611;PRO PURE WHEY PROBIOTICA;PROBIOTICA;WHEY PROTEIN;900g;COOKIES;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438205598;PRO PURE WHEY PROBIOTICA;PROBIOTICA;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438206090;WHEY MICELLAR  CHOCOLATE - PROBIOTICA;PROBIOTICA;;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438206076;WHEY MICELLAR BAUNILHA - PROBIOTICA;PROBIOTICA;;900g;baunilha;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438206083;WHEY MICELLAR MORANGO - PROBIOTICA;PROBIOTICA;;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438203808;WHEY PROTEIN 3W PROBIOTICA;PROBIOTICA;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438203792;WHEY PROTEIN 3W PROBIOTICA;PROBIOTICA;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7896438203815;WHEY PROTEIN 3W PROBIOTICA;PROBIOTICA;WHEY PROTEIN;900g;MORANGO;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
888849000005;BARRINHA QUEST BAR QUEST NUTRITION;QUEST NUTRITION;BARRA PROTEICA;UN;;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
888849000425;QUEST BAR CX 12UNI QUEST NUTRITION;QUEST NUTRITION;BARRA PROTEICA;;BROWNIE;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
888849000029;QUEST BAR CX 12UNI QUEST NUTRITION;QUEST NUTRITION;BARRA PROTEICA;;COOKIES;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
888849000463;QUEST BAR CX 12UNI QUEST NUTRITION;QUEST NUTRITION;BARRA PROTEICA;;PASTA DE AMENDOIM;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
888849001231;QUEST BAR CX 12UNI QUEST NUTRITION;QUEST NUTRITION;BARRA PROTEICA;;SMORES;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
;QUEST BAR CX FECHADA - QUEST;QUEST NUTRITION;;;MACA C/ CANELA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
888849000531;QUEST PROTEIN POWDER - MORANGO;QUEST NUTRITION;;907G;MORANGO;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
793573185433;QUESTBAR  CX - BANANA NUT MUFFIN;QUEST NUTRITION;;;BANANA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);;
7898559411001;BCAA 1G REDNOSE;REDNOSE;BCAA;200 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898559410943;CARBXTREME REDNOSE;REDNOSE;CREATINA;900g;GUAR C/ ACA̍;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898559410950;CARBXTREME REDNOSE;REDNOSE;CREATINA;900g;TANGERINA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898559410967;CARBXTREME REDNOSE;REDNOSE;CREATINA;900g;UVA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898559410936;CREA300 CREAPURE REDNOSE;REDNOSE;CREATINA;300g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898559411216;GLUTAMINA ULTRA PURE REDNOSE;REDNOSE;GLUTAMINA;300g;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898559411124;HARDCAF 4,2 REDNOSE;REDNOSE;TERMOGENICO;120 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898559410981;HIDROWHEY2 REDNOSE;REDNOSE;WHEY PROTEIN;900g;BAUNILHA;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898559410998;HIDROWHEY2 REDNOSE;REDNOSE;WHEY PROTEIN;900g;CHOCOLATE;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7898559411018;THERMAXX REDNOSE;REDNOSE;TERMOGENICO;120 caps;;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
858960005159;FAST FUEL RSP;RSP;ENERGIA;146g;AMORA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
858960005166;FAST FUEL RSP;RSP;ENERGIA;146g;LARANJA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
858960005173;FAST FUEL RSP;RSP;ENERGIA;146g;MELANCIA;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Opera̤̣o;UN
7894112612007;ABRIGO BOXER III BRANCO RUDEL;RUDEL;VESTUARIO;G;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612014;ABRIGO BOXER III BRANCO RUDEL;RUDEL;VESTUARIO;GG;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112611994;ABRIGO BOXER III BRANCO RUDEL;RUDEL;VESTUARIO;M;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112611987;ABRIGO BOXER III BRANCO RUDEL;RUDEL;VESTUARIO;P;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612052;ABRIGO BOXER III PRETO RUDEL;RUDEL;VESTUARIO;G;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612069;ABRIGO BOXER III PRETO RUDEL;RUDEL;VESTUARIO;GG;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612045;ABRIGO BOXER III PRETO RUDEL;RUDEL;VESTUARIO;M;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112612038;ABRIGO BOXER III PRETO RUDEL;RUDEL;VESTUARIO;P;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112619433;AMINO BRAVE RUDEL;RUDEL;BCAA;300g;MARACUJ́;21069030;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112621399;BABY LOOK DRY FEMININA DECOTE V BRANCA RUDEL;RUDEL;VESTUARIO;G;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112621382;BABY LOOK DRY FEMININA DECOTE V BRANCA RUDEL;RUDEL;VESTUARIO;M;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112621375;BABY LOOK DRY FEMININA DECOTE V BRANCA RUDEL;RUDEL;VESTUARIO;P;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112621481;BABY LOOK DRY FEMININA DECOTE V LILAS RUDEL;RUDEL;VESTUARIO;G;L̍LAS;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112621474;BABY LOOK DRY FEMININA DECOTE V LILAS RUDEL;RUDEL;VESTUARIO;M;L̍LAS;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112621467;BABY LOOK DRY FEMININA DECOTE V LILAS RUDEL;RUDEL;VESTUARIO;P;L̍LAS;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112621429;BABY LOOK DRY FEMININA DECOTE V PRETA RUDEL;RUDEL;VESTUARIO;G;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112621412;BABY LOOK DRY FEMININA DECOTE V PRETA RUDEL;RUDEL;VESTUARIO;M;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112621405;BABY LOOK DRY FEMININA DECOTE V PRETA RUDEL;RUDEL;VESTUARIO;P;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112621450;BABY LOOK DRY FEMININA DECOTE V ROSA RUDEL;RUDEL;VESTUARIO;G;ROSA;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112621443;BABY LOOK DRY FEMININA DECOTE V ROSA RUDEL;RUDEL;VESTUARIO;M;ROSA;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112621436;BABY LOOK DRY FEMININA DECOTE V ROSA RUDEL;RUDEL;VESTUARIO;P;ROSA;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622389;BABY LOOK MUSCLE DRY BOXING BRANCA RUDEL;RUDEL;VESTUARIO;G;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622372;BABY LOOK MUSCLE DRY BOXING BRANCA RUDEL;RUDEL;VESTUARIO;M;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622365;BABY LOOK MUSCLE DRY BOXING BRANCA RUDEL;RUDEL;VESTUARIO;P;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622143;BABY LOOK MUSCLE DRY BRANCA RUDEL;RUDEL;VESTUARIO;G;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622136;BABY LOOK MUSCLE DRY BRANCA RUDEL;RUDEL;VESTUARIO;M;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622129;BABY LOOK MUSCLE DRY BRANCA RUDEL;RUDEL;VESTUARIO;P;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622471;BABY LOOK MUSCLE DRY BRAZILIAN BRANCA RUDEL;RUDEL;VESTUARIO;G;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622464;BABY LOOK MUSCLE DRY BRAZILIAN BRANCA RUDEL;RUDEL;VESTUARIO;M;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622457;BABY LOOK MUSCLE DRY BRAZILIAN BRANCA RUDEL;RUDEL;VESTUARIO;P;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622419;BABY LOOK MUSCLE DRY MMA BRANCA RUDEL;RUDEL;VESTUARIO;G;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622402;BABY LOOK MUSCLE DRY MMA BRANCA RUDEL;RUDEL;VESTUARIO;M;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622396;BABY LOOK MUSCLE DRY MMA BRANCA RUDEL;RUDEL;VESTUARIO;P;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622501;BABY LOOK MUSCLE DRY MUAY THAI BRANCA RUDEL;RUDEL;VESTUARIO;G;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622495;BABY LOOK MUSCLE DRY MUAY THAI BRANCA RUDEL;RUDEL;VESTUARIO;M;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622488;BABY LOOK MUSCLE DRY MUAY THAI BRANCA RUDEL;RUDEL;VESTUARIO;P;BRANCO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622174;BABY LOOK MUSCLE DRY PRATA RUDEL;RUDEL;VESTUARIO;G;PRATA;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622167;BABY LOOK MUSCLE DRY PRATA RUDEL;RUDEL;VESTUARIO;M;PRATA;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622150;BABY LOOK MUSCLE DRY PRATA RUDEL;RUDEL;VESTUARIO;P;PRATA;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622112;BABY LOOK MUSCLE DRY PRETA RUDEL;RUDEL;VESTUARIO;G;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
7894112622105;BABY LOOK MUSCLE DRY PRETA RUDEL;RUDEL;VESTUARIO;M;PRETO;62052000;Adquirida de Terceiros;Nacional;Valor da Opera̤̣o;UN
