id_produto;cod_ncm;Forma de Aquisicao;Origem da Mercadoria;Tipo de Tributacao;Regra de Tributos;Unidade Comercial
8587;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15573;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45812;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45811;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46753;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45808;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15514;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15572;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15583;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15437;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15577;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45895;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15578;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
11331;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46634;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7471;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45655;61022000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
8527;65050012;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46752;61091000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45901;61099000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46843;61091000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7560;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
40971;39233000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46567;39233000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
8588;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15436;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15567;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15568;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
41256;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45405;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
8522;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15579;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46547;39233000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7927;39233000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15534;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7558;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15574;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15576;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
11330;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15501;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46015;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46343;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
47008;62113200;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45790;40159000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45784;40159000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45786;40159000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45787;40159000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45788;40159000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45785;40159000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46777;40159000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45789;40159000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45781;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45783;61159500;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7519;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15571;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15570;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7587;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46290;61022000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
8771;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15532;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7590;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7501;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
10977;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45408;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45406;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45782;61159500;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7502;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7620;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7621;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45792;62034300;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46754;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
19910;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15569;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45794;61091000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45793;61091000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
40620;01022990;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45894;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
28176;;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
28177;;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7416;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7764;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7765;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46311;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7954;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7952;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7407;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
11182;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7514;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
10903;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1878;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
2725;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46312;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46314;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46313;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46315;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1876;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15553;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1877;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7410;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7766;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7488;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15597;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7411;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7413;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46316;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46317;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7412;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7408;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7512;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7513;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1874;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1875;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
41262;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
41263;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
41260;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
41261;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7409;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7487;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
10904;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
10905;21061000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46030;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46010;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46009;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46008;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46027;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46028;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
45982;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46029;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
45981;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46700;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46013;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
45999;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46000;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46001;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46007;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46032;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46005;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46006;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46004;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46003;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46002;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46011;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46012;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46712;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46056;11062000;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
1452;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1453;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1454;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1455;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
4895;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1456;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1457;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1458;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1459;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46977;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46976;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46975;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46974;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46973;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
1742;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1740;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
41193;39233000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
41194;39233000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1743;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46355;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
40979;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
40980;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1744;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46441;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46442;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46440;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
5115;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15451;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1736;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15453;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46265;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46266;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
5116;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15452;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46264;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
40967;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
40966;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
2791;61091000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46559;62160000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46557;62160000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46561;62160000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46560;62160000;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46460;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46458;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46461;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46466;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46465;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46463;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46467;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
40962;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
40964;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
40963;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46459;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46464;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46457;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
46462;21069030;Adquirida de Terceiros;Nacional;Valor da Operação;PADRAO;UN
1727;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46348;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46345;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46346;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1734;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1738;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1739;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1728;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46347;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7552;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46048;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7550;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
41197;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7551;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46342;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
40618;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
40627;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1737;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1726;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7444;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
7557;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
2722;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1729;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1735;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1732;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
46065;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1765;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
5043;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
5048;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
5047;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1766;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
8471;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
8472;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
8473;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1768;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1769;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15693;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15692;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1771;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1772;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1773;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
10910;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
5037;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15649;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
15650;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45440;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
45441;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
8782;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
40573;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1777;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1778;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1779;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1780;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
2724;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
1334;21069030;Adquirida de Terceiros;Estrangeira (Adquirida no Mercado Interno);Valor da Operação;PADRAO;UN
